id_venta,fecha,id_cliente,pais,sucursal,producto,categoria,cantidad,precio_unitario,canal,metodo_pago
246,2026-02-07,99653,El Salvador,Sucursal-4,Mouse Gamer X,Accesorios,7,209.11,App,Transferencia
247,2026-03-15,21449,Honduras,Sucursal-5,Laptop Pro 14,Computadoras,3,7438.23,Tienda,PayPal
248,2025-04-11,85908,Mexico,Sucursal-13,USB 64GB,Almacenamiento,7,80.57,Web,Transferencia
249,2025-01-30,95230,Mexico,Sucursal-10,USB 64GB,Almacenamiento,7,88.14,App,Transferencia
250,2025-09-01,28106,Guatemala,Sucursal-16,Mouse Gamer X,Accesorios,6,160.36,Web,Transferencia
251,2026-01-12,39401,Honduras,Sucursal-3,Teclado Mecanico,Accesorios,4,481.96,App,PayPal
252,2026-02-17,53804,Honduras,Sucursal-24,USB 64GB,Almacenamiento,5,73.52,App,Efectivo
253,2025-06-30,37403,Guatemala,Sucursal-9,Teclado Mecanico,Accesorios,6,534.54,App,Efectivo
254,2026-05-06,90643,Estados Unidos,Sucursal-9,Audifonos BT,Audio,7,344.42,App,PayPal
255,2025-06-05,36388,Honduras,Sucursal-10,Router WiFi 6,Redes,2,797.73,Marketplace,PayPal
256,2025-05-21,114206,Honduras,Sucursal-23,Audifonos BT,Audio,4,331.14,Tienda,PayPal
257,2026-01-27,93736,Guatemala,Sucursal-30,Teclado Mecanico,Accesorios,5,470.81,App,PayPal
258,2025-11-04,25839,Estados Unidos,Sucursal-21,Mouse Gamer X,Accesorios,4,194.53,Marketplace,Transferencia
259,2025-10-29,91030,Guatemala,Sucursal-27,Monitor 24,Monitores,6,1109.88,Marketplace,Transferencia
260,2025-02-08,22651,Honduras,Sucursal-4,Silla Ergonomica,Muebles,8,1826.63,App,PayPal
261,2025-01-23,99008,Mexico,Sucursal-29,SSD 1TB,Almacenamiento,8,695.29,Marketplace,PayPal
262,2025-10-04,66181,Mexico,Sucursal-13,Laptop Pro 14,Computadoras,7,9403.15,App,Transferencia
263,2025-07-16,81528,Estados Unidos,Sucursal-30,Router WiFi 6,Redes,2,715.98,Marketplace,PayPal
264,2025-09-10,21798,Estados Unidos,Sucursal-1,Laptop Pro 14,Computadoras,1,9748.15,App,Tarjeta
265,2025-08-19,115394,Mexico,Sucursal-24,Monitor 24,Monitores,2,1090.98,Web,Tarjeta
266,2026-04-28,67441,Estados Unidos,Sucursal-17,Laptop Pro 14,Computadoras,8,9868.14,Tienda,Efectivo
267,2025-01-20,51680,Estados Unidos,Sucursal-22,SSD 1TB,Almacenamiento,3,772.14,Marketplace,Transferencia
268,2025-12-28,56778,Estados Unidos,Sucursal-1,SSD 1TB,Almacenamiento,3,602.15,Marketplace,Transferencia
269,2025-05-27,113984,El Salvador,Sucursal-19,USB 64GB,Almacenamiento,7,77.27,Marketplace,Transferencia
270,2026-03-04,73705,Honduras,Sucursal-19,Mouse Gamer X,Accesorios,3,187.13,Marketplace,Transferencia
271,2025-04-24,24217,Guatemala,Sucursal-12,SSD 1TB,Almacenamiento,7,731.22,App,Tarjeta
272,2025-02-13,83205,Mexico,Sucursal-21,Impresora Laser,Impresion,3,1273.02,App,PayPal
273,2025-04-27,77517,Guatemala,Sucursal-28,Mouse Gamer X,Accesorios,5,156.26,Tienda,Transferencia
274,2026-03-28,9805,Mexico,Sucursal-24,SSD 1TB,Almacenamiento,5,691.12,App,Tarjeta
275,2025-10-21,43189,Guatemala,Sucursal-3,Laptop Pro 14,Computadoras,3,10144.17,App,PayPal
276,2025-08-22,3759,Honduras,Sucursal-11,Monitor 24,Monitores,2,1115.42,Web,PayPal
277,2026-01-12,114732,Estados Unidos,Sucursal-3,Audifonos BT,Audio,6,287.51,App,Transferencia
278,2025-11-06,27618,El Salvador,Sucursal-20,Mouse Gamer X,Accesorios,2,166.57,Marketplace,Efectivo
279,2025-10-11,6077,El Salvador,Sucursal-1,USB 64GB,Almacenamiento,1,89.92,Web,Transferencia
280,2025-08-28,114933,Honduras,Sucursal-18,Mouse Gamer X,Accesorios,7,167.92,App,Tarjeta
281,2025-03-06,111946,Mexico,Sucursal-12,Impresora Laser,Impresion,3,1283.49,Web,PayPal
282,2026-01-05,113266,Mexico,Sucursal-5,Impresora Laser,Impresion,5,1566.05,App,Transferencia
283,2025-11-12,42223,Estados Unidos,Sucursal-6,Monitor 24,Monitores,1,1076.39,Marketplace,Tarjeta
284,2025-01-05,7384,El Salvador,Sucursal-11,Laptop Pro 14,Computadoras,2,8204.07,Marketplace,PayPal
285,2025-05-06,26291,Honduras,Sucursal-13,USB 64GB,Almacenamiento,4,86.38,Tienda,PayPal
286,2025-02-17,92156,Guatemala,Sucursal-10,Audifonos BT,Audio,8,333.11,Tienda,Transferencia
287,2025-10-11,119694,Honduras,Sucursal-6,Monitor 24,Monitores,3,1460.32,App,Tarjeta
288,2026-04-27,43582,Guatemala,Sucursal-26,Teclado Mecanico,Accesorios,3,444.96,Web,Transferencia
289,2026-04-06,45038,Honduras,Sucursal-17,Impresora Laser,Impresion,5,1717.76,Tienda,Efectivo
290,2025-07-22,99215,Estados Unidos,Sucursal-4,Impresora Laser,Impresion,4,1392.47,Marketplace,Tarjeta
291,2025-07-01,75508,Guatemala,Sucursal-10,Router WiFi 6,Redes,6,770.45,Marketplace,Tarjeta
292,2025-01-08,50142,El Salvador,Sucursal-22,Laptop Pro 14,Computadoras,4,8569.85,Tienda,Tarjeta
293,2025-09-09,50669,El Salvador,Sucursal-9,Teclado Mecanico,Accesorios,4,529.89,Tienda,Transferencia
294,2025-11-14,22209,El Salvador,Sucursal-16,SSD 1TB,Almacenamiento,2,676.91,Tienda,Transferencia
295,2025-04-15,24882,Honduras,Sucursal-8,Monitor 24,Monitores,8,1380.3,Web,Efectivo
296,2026-04-16,115482,Estados Unidos,Sucursal-13,SSD 1TB,Almacenamiento,7,577.59,Web,Efectivo
297,2025-06-14,25747,Estados Unidos,Sucursal-29,Audifonos BT,Audio,8,344.97,Web,Tarjeta
298,2026-04-21,43251,Guatemala,Sucursal-26,Mouse Gamer X,Accesorios,6,181.89,Marketplace,Transferencia
299,2025-07-15,80240,Guatemala,Sucursal-28,Impresora Laser,Impresion,4,1429.9,Web,Transferencia
300,2025-09-18,84182,Mexico,Sucursal-22,Impresora Laser,Impresion,6,1667.98,App,Tarjeta
301,2025-05-03,107113,Honduras,Sucursal-24,SSD 1TB,Almacenamiento,3,630.0,Web,Efectivo
302,2025-02-23,54213,Honduras,Sucursal-29,Impresora Laser,Impresion,6,1729.52,Tienda,Tarjeta
303,2025-03-03,22904,Estados Unidos,Sucursal-20,USB 64GB,Almacenamiento,5,76.39,Marketplace,Efectivo
304,2026-02-15,80927,Honduras,Sucursal-15,Teclado Mecanico,Accesorios,5,413.12,Marketplace,Tarjeta
305,2025-02-14,50564,Mexico,Sucursal-8,Impresora Laser,Impresion,4,1362.01,Marketplace,PayPal
306,2025-03-25,58285,Honduras,Sucursal-12,Teclado Mecanico,Accesorios,6,439.15,Marketplace,Efectivo
307,2026-02-15,105286,Estados Unidos,Sucursal-10,Monitor 24,Monitores,5,1467.02,Web,PayPal
308,2025-10-09,96931,Estados Unidos,Sucursal-26,Silla Ergonomica,Muebles,5,1651.1,Tienda,PayPal
309,2025-07-30,46285,El Salvador,Sucursal-5,Audifonos BT,Audio,7,381.21,Tienda,Transferencia
310,2025-12-10,14005,El Salvador,Sucursal-19,Router WiFi 6,Redes,3,614.27,Tienda,PayPal
311,2025-05-11,91810,Mexico,Sucursal-9,SSD 1TB,Almacenamiento,4,571.42,Marketplace,Tarjeta
312,2025-02-28,656,El Salvador,Sucursal-22,Laptop Pro 14,Computadoras,1,7818.7,Tienda,Transferencia
313,2025-05-25,107151,Estados Unidos,Sucursal-5,Monitor 24,Monitores,4,1078.49,Marketplace,Transferencia
314,2025-12-16,20670,Honduras,Sucursal-25,SSD 1TB,Almacenamiento,6,762.32,App,Efectivo
315,2025-10-20,110813,Estados Unidos,Sucursal-7,Laptop Pro 14,Computadoras,6,9563.33,Web,PayPal
316,2025-01-23,73800,El Salvador,Sucursal-24,Teclado Mecanico,Accesorios,1,424.03,Marketplace,PayPal
317,2025-10-13,97093,Guatemala,Sucursal-9,Mouse Gamer X,Accesorios,4,191.95,Tienda,Tarjeta
318,2025-04-29,2073,Estados Unidos,Sucursal-5,Audifonos BT,Audio,3,287.9,Web,PayPal
319,2026-04-18,93696,Guatemala,Sucursal-7,Impresora Laser,Impresion,2,1506.95,App,Tarjeta
320,2025-03-29,14782,Honduras,Sucursal-28,Mouse Gamer X,Accesorios,8,172.21,App,Transferencia
321,2025-08-13,11624,Estados Unidos,Sucursal-3,USB 64GB,Almacenamiento,8,76.03,Marketplace,Tarjeta
322,2025-01-15,115894,Mexico,Sucursal-29,Impresora Laser,Impresion,5,1706.85,Marketplace,Tarjeta
323,2025-10-17,93051,El Salvador,Sucursal-14,Router WiFi 6,Redes,5,732.39,Tienda,PayPal
324,2025-03-18,22316,El Salvador,Sucursal-20,USB 64GB,Almacenamiento,3,75.96,App,Transferencia
325,2026-05-15,73808,Guatemala,Sucursal-25,USB 64GB,Almacenamiento,8,87.2,Web,PayPal
326,2025-10-22,22457,Honduras,Sucursal-8,Impresora Laser,Impresion,2,1313.22,Tienda,Efectivo
327,2025-09-19,119444,Honduras,Sucursal-14,Router WiFi 6,Redes,8,708.28,Marketplace,PayPal
328,2025-08-11,117345,Guatemala,Sucursal-10,Silla Ergonomica,Muebles,3,1864.21,App,Tarjeta
329,2026-02-12,75357,El Salvador,Sucursal-13,Teclado Mecanico,Accesorios,1,523.32,Marketplace,Efectivo
330,2026-01-22,28427,Mexico,Sucursal-17,Silla Ergonomica,Muebles,7,1420.37,Web,Transferencia
331,2025-03-20,2014,El Salvador,Sucursal-27,Teclado Mecanico,Accesorios,3,530.34,Marketplace,Tarjeta
332,2026-05-01,54274,Guatemala,Sucursal-20,Mouse Gamer X,Accesorios,3,182.52,Tienda,Tarjeta
333,2025-05-24,42511,El Salvador,Sucursal-5,Teclado Mecanico,Accesorios,1,420.69,Tienda,Transferencia
334,2025-03-17,115603,Mexico,Sucursal-30,Silla Ergonomica,Muebles,6,1507.04,App,PayPal
335,2025-12-25,113207,Guatemala,Sucursal-20,Mouse Gamer X,Accesorios,8,158.27,App,Transferencia
336,2025-05-22,112967,Guatemala,Sucursal-23,Router WiFi 6,Redes,7,696.7,App,Transferencia
337,2025-10-02,103654,Estados Unidos,Sucursal-18,Router WiFi 6,Redes,7,726.05,Marketplace,Tarjeta
338,2026-04-30,32178,El Salvador,Sucursal-28,Impresora Laser,Impresion,3,1366.26,Tienda,Tarjeta
339,2026-01-17,76340,Mexico,Sucursal-1,Laptop Pro 14,Computadoras,8,9485.88,Marketplace,Tarjeta
340,2025-06-28,660,Guatemala,Sucursal-24,Teclado Mecanico,Accesorios,8,435.2,Tienda,Efectivo
341,2026-02-02,6667,Honduras,Sucursal-22,SSD 1TB,Almacenamiento,1,747.61,Marketplace,PayPal
342,2025-07-10,26515,Honduras,Sucursal-2,Mouse Gamer X,Accesorios,1,199.12,Tienda,Transferencia
343,2026-01-15,40471,El Salvador,Sucursal-21,Audifonos BT,Audio,6,345.96,Tienda,Efectivo
344,2025-11-02,88736,Honduras,Sucursal-2,SSD 1TB,Almacenamiento,4,737.53,App,Tarjeta
345,2026-03-19,39750,Guatemala,Sucursal-17,Monitor 24,Monitores,6,1255.21,Marketplace,Transferencia
346,2026-04-29,5154,Guatemala,Sucursal-2,Laptop Pro 14,Computadoras,5,8706.78,App,Efectivo
347,2026-02-05,78129,Guatemala,Sucursal-10,Monitor 24,Monitores,1,1304.21,Web,PayPal
348,2026-02-28,66785,El Salvador,Sucursal-24,Impresora Laser,Impresion,2,1270.93,Tienda,Efectivo
349,2025-09-15,57515,Mexico,Sucursal-9,Router WiFi 6,Redes,4,608.95,App,Tarjeta
350,2025-07-09,95955,Honduras,Sucursal-27,Teclado Mecanico,Accesorios,2,409.66,App,Transferencia
351,2026-03-10,15592,Estados Unidos,Sucursal-12,Audifonos BT,Audio,7,272.5,Web,Efectivo
352,2026-04-21,51400,Mexico,Sucursal-18,SSD 1TB,Almacenamiento,4,721.95,Marketplace,PayPal
353,2025-03-14,89809,Guatemala,Sucursal-26,Impresora Laser,Impresion,7,1364.95,App,Efectivo
354,2025-11-12,96048,El Salvador,Sucursal-1,Audifonos BT,Audio,8,367.3,Marketplace,Transferencia
355,2026-03-14,22569,El Salvador,Sucursal-5,Laptop Pro 14,Computadoras,2,9905.76,Marketplace,Tarjeta
356,2026-05-03,41114,Mexico,Sucursal-18,Silla Ergonomica,Muebles,6,1583.31,Web,PayPal
357,2025-01-12,36073,Estados Unidos,Sucursal-11,Silla Ergonomica,Muebles,4,1794.43,App,Efectivo
358,2025-05-28,83233,El Salvador,Sucursal-10,Teclado Mecanico,Accesorios,4,414.6,App,Efectivo
359,2025-04-28,93063,Guatemala,Sucursal-16,Monitor 24,Monitores,8,1227.76,Tienda,Tarjeta
360,2025-06-10,13409,El Salvador,Sucursal-18,Mouse Gamer X,Accesorios,3,215.49,Web,Tarjeta
361,2025-10-12,81064,Mexico,Sucursal-20,Router WiFi 6,Redes,1,817.31,Tienda,Efectivo
362,2025-03-01,38872,El Salvador,Sucursal-20,Teclado Mecanico,Accesorios,7,428.41,Marketplace,PayPal
363,2025-12-31,21709,Honduras,Sucursal-22,Router WiFi 6,Redes,6,770.5,Web,PayPal
364,2025-08-28,73381,Guatemala,Sucursal-8,Mouse Gamer X,Accesorios,8,181.47,Web,Tarjeta
365,2025-04-22,114925,Mexico,Sucursal-28,Router WiFi 6,Redes,6,645.71,Web,Efectivo
366,2025-09-03,118251,Guatemala,Sucursal-19,Router WiFi 6,Redes,7,623.9,Web,Tarjeta
367,2025-07-03,23113,El Salvador,Sucursal-4,SSD 1TB,Almacenamiento,4,585.74,Marketplace,Transferencia
368,2026-05-03,35402,Estados Unidos,Sucursal-7,Laptop Pro 14,Computadoras,7,7489.3,Tienda,Transferencia
369,2025-04-07,109076,Honduras,Sucursal-27,USB 64GB,Almacenamiento,1,68.35,Tienda,PayPal
370,2025-08-18,49541,El Salvador,Sucursal-15,Laptop Pro 14,Computadoras,4,9907.18,App,Transferencia
371,2025-10-27,22193,Guatemala,Sucursal-16,Router WiFi 6,Redes,1,663.27,Marketplace,Efectivo
372,2026-03-09,4877,Estados Unidos,Sucursal-13,Audifonos BT,Audio,6,339.19,App,Transferencia
373,2026-04-05,2664,Guatemala,Sucursal-8,Mouse Gamer X,Accesorios,5,175.94,Tienda,Efectivo
374,2026-04-30,9584,Honduras,Sucursal-29,Silla Ergonomica,Muebles,5,1594.5,Marketplace,Tarjeta
375,2025-06-30,94125,Honduras,Sucursal-12,Laptop Pro 14,Computadoras,6,8346.29,Marketplace,Tarjeta
376,2025-01-15,35715,Estados Unidos,Sucursal-24,Laptop Pro 14,Computadoras,2,7899.48,App,Tarjeta
377,2025-02-05,78589,Estados Unidos,Sucursal-13,Audifonos BT,Audio,7,277.34,Marketplace,Tarjeta
378,2025-08-26,24398,El Salvador,Sucursal-15,Router WiFi 6,Redes,4,642.95,Marketplace,Efectivo
379,2025-12-24,19559,Guatemala,Sucursal-3,Impresora Laser,Impresion,1,1690.55,Marketplace,PayPal
380,2025-05-21,50703,El Salvador,Sucursal-9,Laptop Pro 14,Computadoras,8,7327.56,Web,Tarjeta
381,2026-01-23,32575,El Salvador,Sucursal-15,USB 64GB,Almacenamiento,8,83.71,Tienda,Efectivo
382,2025-03-22,24434,El Salvador,Sucursal-2,Laptop Pro 14,Computadoras,6,9719.93,App,Transferencia
383,2026-01-27,10331,El Salvador,Sucursal-23,Audifonos BT,Audio,7,314.69,Web,Efectivo
384,2026-04-16,52736,Honduras,Sucursal-1,Monitor 24,Monitores,3,1278.85,Web,Efectivo
385,2025-06-24,107562,Honduras,Sucursal-23,Monitor 24,Monitores,6,1306.54,Marketplace,Efectivo
386,2025-10-24,28223,Honduras,Sucursal-16,Laptop Pro 14,Computadoras,2,9245.36,Web,PayPal
387,2025-01-08,23888,El Salvador,Sucursal-6,Teclado Mecanico,Accesorios,1,447.24,Tienda,Efectivo
388,2025-03-27,95592,Guatemala,Sucursal-5,Router WiFi 6,Redes,5,753.77,Tienda,Tarjeta
389,2026-01-31,49443,El Salvador,Sucursal-10,Monitor 24,Monitores,4,1276.14,Web,PayPal
390,2026-03-15,105028,Mexico,Sucursal-22,Monitor 24,Monitores,3,1221.65,App,Efectivo
391,2025-10-15,27417,Mexico,Sucursal-29,Monitor 24,Monitores,6,1183.07,App,Efectivo
392,2025-04-15,11881,Guatemala,Sucursal-30,Impresora Laser,Impresion,2,1380.97,App,Tarjeta
393,2025-12-28,23412,Mexico,Sucursal-25,Audifonos BT,Audio,7,347.18,Tienda,Transferencia
394,2025-11-08,91320,Mexico,Sucursal-22,Monitor 24,Monitores,4,1172.78,Marketplace,Efectivo
395,2026-01-11,22740,Honduras,Sucursal-29,SSD 1TB,Almacenamiento,7,731.73,App,PayPal
396,2025-03-03,51594,Honduras,Sucursal-19,USB 64GB,Almacenamiento,4,70.82,App,Efectivo
397,2025-10-10,58591,Estados Unidos,Sucursal-13,Laptop Pro 14,Computadoras,7,8213.89,Web,Tarjeta
398,2025-02-10,6948,Mexico,Sucursal-17,Laptop Pro 14,Computadoras,3,8223.6,Tienda,PayPal
399,2025-11-16,40707,Mexico,Sucursal-29,SSD 1TB,Almacenamiento,1,763.46,Marketplace,Transferencia
400,2026-03-09,116121,Guatemala,Sucursal-4,Router WiFi 6,Redes,3,660.38,Marketplace,Tarjeta
401,2025-09-10,25945,Estados Unidos,Sucursal-16,Silla Ergonomica,Muebles,1,1365.45,App,Efectivo
402,2025-09-04,107490,Estados Unidos,Sucursal-16,Impresora Laser,Impresion,2,1606.15,Marketplace,PayPal
403,2025-05-21,100198,El Salvador,Sucursal-7,Silla Ergonomica,Muebles,5,1884.04,Marketplace,PayPal
404,2025-03-28,68777,Mexico,Sucursal-16,Mouse Gamer X,Accesorios,5,170.7,Marketplace,Transferencia
405,2025-02-16,7677,Estados Unidos,Sucursal-30,Mouse Gamer X,Accesorios,7,192.01,Tienda,Efectivo
406,2025-08-26,63211,Guatemala,Sucursal-1,Audifonos BT,Audio,3,371.5,App,Tarjeta
407,2025-03-22,84600,El Salvador,Sucursal-26,Teclado Mecanico,Accesorios,8,479.89,Web,Tarjeta
408,2025-06-25,32789,Mexico,Sucursal-16,Audifonos BT,Audio,2,379.19,Tienda,Tarjeta
409,2025-10-11,85286,El Salvador,Sucursal-20,Teclado Mecanico,Accesorios,4,522.18,App,Tarjeta
410,2025-12-21,73904,Mexico,Sucursal-23,Silla Ergonomica,Muebles,6,1745.81,Web,Efectivo
411,2025-02-11,75891,El Salvador,Sucursal-4,Impresora Laser,Impresion,5,1693.29,Tienda,PayPal
412,2025-09-30,60427,El Salvador,Sucursal-11,USB 64GB,Almacenamiento,5,76.33,Web,Efectivo
413,2025-05-07,16368,Estados Unidos,Sucursal-3,Monitor 24,Monitores,8,1165.7,Tienda,Transferencia
414,2026-03-08,72516,Mexico,Sucursal-28,Monitor 24,Monitores,3,1442.55,Tienda,Tarjeta
415,2025-03-28,41114,El Salvador,Sucursal-17,Audifonos BT,Audio,3,324.1,Web,PayPal
416,2025-08-01,36318,Guatemala,Sucursal-1,Teclado Mecanico,Accesorios,5,529.62,Marketplace,Transferencia
417,2026-03-20,81381,Honduras,Sucursal-12,Teclado Mecanico,Accesorios,8,406.0,Marketplace,Efectivo
418,2025-03-07,46664,Honduras,Sucursal-7,Impresora Laser,Impresion,3,1260.41,Web,Transferencia
419,2026-01-01,67853,Mexico,Sucursal-8,Router WiFi 6,Redes,6,610.22,Marketplace,PayPal
420,2025-01-08,108522,Estados Unidos,Sucursal-6,Silla Ergonomica,Muebles,5,1575.85,App,Efectivo
421,2025-05-22,35184,Estados Unidos,Sucursal-5,Router WiFi 6,Redes,7,719.83,App,Efectivo
422,2025-09-29,55985,Guatemala,Sucursal-15,Audifonos BT,Audio,8,278.77,Marketplace,Tarjeta
423,2025-09-27,45492,Estados Unidos,Sucursal-2,Mouse Gamer X,Accesorios,5,197.91,App,PayPal
424,2025-09-05,1375,El Salvador,Sucursal-11,Laptop Pro 14,Computadoras,4,8009.35,Web,Transferencia
425,2025-10-29,69938,Estados Unidos,Sucursal-19,Silla Ergonomica,Muebles,4,1686.8,Web,Transferencia
426,2025-07-06,64287,Mexico,Sucursal-18,Audifonos BT,Audio,1,308.9,Marketplace,Tarjeta
427,2025-08-31,8156,El Salvador,Sucursal-1,Mouse Gamer X,Accesorios,2,165.42,Tienda,Efectivo
428,2025-07-19,54096,Mexico,Sucursal-12,USB 64GB,Almacenamiento,7,85.86,Tienda,Efectivo
429,2025-08-21,39771,Mexico,Sucursal-15,USB 64GB,Almacenamiento,1,68.35,App,PayPal
430,2025-04-23,109128,Estados Unidos,Sucursal-27,Silla Ergonomica,Muebles,3,1710.35,Marketplace,Tarjeta
431,2026-01-12,6301,Estados Unidos,Sucursal-24,Monitor 24,Monitores,3,1095.09,Web,Transferencia
432,2025-04-23,96482,Estados Unidos,Sucursal-20,SSD 1TB,Almacenamiento,1,645.97,Web,PayPal
433,2025-04-21,105851,Honduras,Sucursal-1,USB 64GB,Almacenamiento,7,68.3,App,Efectivo
434,2025-02-19,30370,El Salvador,Sucursal-28,Laptop Pro 14,Computadoras,4,9276.06,App,Transferencia
435,2025-12-06,73282,Mexico,Sucursal-18,Router WiFi 6,Redes,8,712.67,Tienda,Tarjeta
436,2026-04-19,54224,Guatemala,Sucursal-24,Mouse Gamer X,Accesorios,8,207.26,App,Tarjeta
437,2026-01-14,82785,El Salvador,Sucursal-1,Monitor 24,Monitores,2,1280.27,Marketplace,Transferencia
438,2025-01-02,24421,Honduras,Sucursal-15,Laptop Pro 14,Computadoras,1,10133.89,Web,Efectivo
439,2025-08-14,67513,El Salvador,Sucursal-12,Silla Ergonomica,Muebles,3,1792.78,Web,Transferencia
440,2025-09-08,56930,Estados Unidos,Sucursal-19,Router WiFi 6,Redes,6,815.2,Web,PayPal
441,2026-01-18,96912,El Salvador,Sucursal-14,Router WiFi 6,Redes,5,714.95,App,Transferencia
442,2026-05-15,91629,Guatemala,Sucursal-5,Impresora Laser,Impresion,3,1255.67,Marketplace,PayPal
443,2025-11-25,58875,Honduras,Sucursal-1,Laptop Pro 14,Computadoras,3,9839.81,Marketplace,PayPal
444,2026-02-06,75248,Mexico,Sucursal-27,Mouse Gamer X,Accesorios,3,159.69,Tienda,Efectivo
445,2025-09-25,11194,El Salvador,Sucursal-9,Router WiFi 6,Redes,5,722.36,App,PayPal
446,2025-09-09,28651,Guatemala,Sucursal-8,Router WiFi 6,Redes,5,820.92,Web,PayPal
447,2025-06-07,23259,El Salvador,Sucursal-14,USB 64GB,Almacenamiento,3,69.25,Marketplace,PayPal
448,2025-09-25,91943,Mexico,Sucursal-27,Teclado Mecanico,Accesorios,1,419.49,Tienda,PayPal
449,2025-04-04,18251,Estados Unidos,Sucursal-8,Impresora Laser,Impresion,2,1606.99,Marketplace,Efectivo
450,2025-09-01,33612,Guatemala,Sucursal-20,USB 64GB,Almacenamiento,6,76.44,Marketplace,Transferencia
451,2026-04-08,54795,Mexico,Sucursal-21,Teclado Mecanico,Accesorios,3,503.37,Tienda,PayPal
452,2026-04-17,34443,Honduras,Sucursal-28,Monitor 24,Monitores,7,1096.19,App,PayPal
453,2025-06-13,25800,Estados Unidos,Sucursal-8,Teclado Mecanico,Accesorios,3,444.92,App,Transferencia
454,2025-07-09,97731,Guatemala,Sucursal-28,Laptop Pro 14,Computadoras,4,10004.58,Web,Tarjeta
455,2025-05-05,103571,Guatemala,Sucursal-10,Impresora Laser,Impresion,2,1410.92,Tienda,Tarjeta
456,2026-03-24,83872,Guatemala,Sucursal-12,Monitor 24,Monitores,8,1075.72,App,Tarjeta
457,2025-11-18,107136,Guatemala,Sucursal-22,Router WiFi 6,Redes,2,698.65,Tienda,Tarjeta
458,2026-01-09,74709,Mexico,Sucursal-6,SSD 1TB,Almacenamiento,2,563.82,App,Transferencia
459,2025-12-31,71025,El Salvador,Sucursal-9,USB 64GB,Almacenamiento,3,87.37,Tienda,Tarjeta
460,2025-03-05,100836,El Salvador,Sucursal-20,SSD 1TB,Almacenamiento,4,561.52,Marketplace,Efectivo
461,2026-04-11,62681,Mexico,Sucursal-11,USB 64GB,Almacenamiento,2,75.53,App,Tarjeta
462,2026-02-01,25401,Mexico,Sucursal-9,Impresora Laser,Impresion,6,1709.04,Marketplace,Tarjeta
463,2025-03-20,62263,Guatemala,Sucursal-24,USB 64GB,Almacenamiento,8,85.82,Web,Tarjeta
464,2026-03-23,97575,Honduras,Sucursal-6,Laptop Pro 14,Computadoras,2,9893.48,App,Efectivo
465,2025-04-14,68614,Estados Unidos,Sucursal-22,Audifonos BT,Audio,3,324.66,Tienda,Efectivo
466,2025-06-18,98145,Honduras,Sucursal-9,USB 64GB,Almacenamiento,3,68.46,Web,Efectivo
467,2025-12-23,78759,El Salvador,Sucursal-14,Impresora Laser,Impresion,6,1293.73,Web,PayPal
468,2025-12-10,4251,Guatemala,Sucursal-6,Impresora Laser,Impresion,2,1531.93,Tienda,Tarjeta
469,2025-09-29,14911,Mexico,Sucursal-9,SSD 1TB,Almacenamiento,5,728.68,Marketplace,Tarjeta
470,2025-12-10,71449,Honduras,Sucursal-16,Silla Ergonomica,Muebles,7,1741.31,Tienda,PayPal
471,2025-04-26,119173,Mexico,Sucursal-10,Router WiFi 6,Redes,8,602.59,App,Tarjeta
472,2026-04-22,79317,Honduras,Sucursal-16,Impresora Laser,Impresion,4,1512.68,Tienda,Tarjeta
473,2025-02-27,42700,El Salvador,Sucursal-30,Impresora Laser,Impresion,7,1500.34,Marketplace,Transferencia
474,2025-06-05,116836,El Salvador,Sucursal-3,SSD 1TB,Almacenamiento,4,680.79,Marketplace,Tarjeta
475,2026-02-26,34971,Estados Unidos,Sucursal-29,Laptop Pro 14,Computadoras,5,7583.79,Web,Efectivo
476,2025-07-11,58562,El Salvador,Sucursal-13,Laptop Pro 14,Computadoras,4,8072.97,Marketplace,Tarjeta
477,2026-03-31,99366,El Salvador,Sucursal-26,Audifonos BT,Audio,4,334.86,Web,Transferencia
478,2025-11-01,67975,Honduras,Sucursal-9,Impresora Laser,Impresion,8,1719.26,Web,PayPal
479,2026-04-27,50488,Guatemala,Sucursal-1,Monitor 24,Monitores,7,1339.95,Tienda,PayPal
480,2026-03-10,3863,Mexico,Sucursal-16,Laptop Pro 14,Computadoras,8,8814.17,App,Transferencia
481,2025-10-02,99944,Guatemala,Sucursal-21,Silla Ergonomica,Muebles,5,1861.58,App,Transferencia
482,2025-10-26,48224,El Salvador,Sucursal-3,Impresora Laser,Impresion,3,1444.23,App,Tarjeta
